name,address,category
Ulpan_nailmaster,"Улица Сыганак, 54, Астана",Красота
re_nail_astana,"Улица Шамши Калдаяков, 11, Астана",Красота
Студия депиляции,"Проспект Улы Дала, 47/1, Астана",Красота
cosmetologist_laura,"Проспект Богенбай батыр, 59, Астана",Красота
cosmetolog_ainura.n,"Улица Кенесары, 4, Астана",Красота
Zhuldyz.lashes_,"Проспект Туран, 46/2, Астана",Красота
Әдемі қыз,"Улица Кажымукан, 8, Астана",Красота
Taq,"Кабанбай батыр проспект, 48а, Астана",Красота
Shynar_hair,"Улица Илияс Омаров, 21/1, Астана",Красота
Karina.beauty,"Проспект Ракымжан Кошкарбаев, 43/2, Астана",Красота
Студия эпиляции,"Улица Туркестан, 32, Астана",Красота
Жасмин,"Улица Туркестан, 10, Астана",Красота
zhan_nail_nursultan,"Улица Шаймерден Косшыгулулы, 6/1, Астана",Красота
Салон красоты,"Амангельды Иманова улица, 34, Астана",Красота
Студия красоты,"Проспект Женис, 29, Астана",Красота
Кабинет эпиляции,"Улица Кордай, 85, Астана",Красота
Кабинет маникюра,"Улица Беимбет Майлин, 19, Астана",Красота
Nursulu,"Проспект Женис, 83, Астана",Красота
sabina_lash_ast,"Улица Сакена Сейфуллина, 5, Астана",Красота
Top Telo,"Улица Кенесары, 8, Астана",Красота
lazer_depel,"Амангельды Иманова улица, 2, Астана",Красота
Astana_nails.kris,"Кабанбай батыр проспект, 9, Астана",Красота
Raiss nails,"Улица Желтоксан, 15, Астана",Красота
nails_master_aigul,"Улица Габит Мусрепов, 14/1, Астана",Красота
Ажар,"Улица Григория Потанина, 8, Астана",Красота
Барбершоп,"Переулок Кобда, 2/1, Астана",Красота
Кабинет косметолога,"Улица Беимбет Майлин, 2/1, Астана",Красота
Pushok,"Улица Кайым Мухамедханов, 8, Астана",Красота
shugaring_maiia,"ЖК Восточный 2, ЖК Восточный, улица Куйши Дина, 46/3, Астана",Красота
_aizhan_nails,"Проспект Мангилик Ел, 23, Астана",Красота
Парикмахерская,"Проспект Магжана Жумабаева, 39, Астана",Красота
Центр косметологии,"Проспект Улы Дала, 54, Астана",Красота
Akhmetova_nails,"Проспект Улы Дала, 69, Астана",Красота
Кабинет косметолога,"Улица Сарайшык, 34, Астана",Красота
lash_browstudio,"Кабанбай батыр проспект, 48/7, Астана",Красота
Жазира,"Проспект Мангилик Ел, 19/2, Астана",Красота
Студия эпиляции и моделирования бровей,"Проспект Мангилик Ел, 29/2, Астана",Красота
Laser_victoriya,"Улица Бердибек Сокпакбаев, 3, Астана",Красота
massazh_gulnisa,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
_apple_lashes,"Проспект Туран, 59/2 блок B, Астана",Красота
Кабинет маникюра,"Улица Алихан Бокейхан, 29, Астана",Красота
Студия красоты,"Амангельды Иманова улица, 50/1, Астана",Красота
Томирис,"Проспект Бауыржан Момышулы, 18, Астана",Красота
Студия эпиляции,"Проспект Шакарим Кудайбердыулы, 17 блок 3/17, Астана",Красота
Аяз,"Астыкжан, улица Шабал Бейсековой, 3, Астана",Красота
LeStudio,"Проспект Улы Дала, 39, Астана",Красота
Marina.kosmetolog1,"Улица Ахмет Байтурсынулы, 39/2, Астана",Красота
Beauty Community,"Улица Бейбитшилик, 18/1, Астана",Красота
Кабинет по наращиванию ресниц,"Улица Анет баба, 11/2, Астана",Красота
Султанали,"Улица Шаймерден Косшыгулулы, 11/3, Астана",Красота
Кабинет косметолога,"ЖК Олимп палас, улица Туркестан, 8, Астана",Красота
Alenail.com,"Проспект Республики, 33, Астана",Красота
Assel_serik_,"Улица Шамши Калдаяков, 11, Астана",Красота
Салон красоты,"Астыкжан, улица Шабал Бейсековой, 3, Астана",Красота
Nazym_Zhekebaikyzy,"Керей, Жанибек хандар улица, 50/3, Астана",Красота
Nail_Parshina,"Улица Алиби Жангельдин, 3, Астана",Красота
Lash&Brown,"Улица Алматы, 2, Астана",Красота
Prof_estet_Vera,"Улица Достык, 1/2, Астана",Красота
Кабинет сахарной и восковой эпиляции,"Проспект Улы Дала, 69, Астана",Красота
Lazer love,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
fariza.veliyeva,"Улица Бейбарыс Султан, 25, Астана",Красота
Lashes_m__,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Маникюрный кабинет,"Альмукан Сембинов улица, 9, Астана",Красота
LLS,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
Кабинет маникюра,"Проспект Мангилик Ел, 51/5, Астана",Красота
Lashberry_astana,"Улица Алихан Бокейхан, 25, Астана",Красота
Körikti.project,"ЖК Luxury home, улица Гейдара Алиева, 3, Астана",Красота
Amangeldievna_lashes,"Проспект Ракымжан Кошкарбаев, 37, Астана",Красота
Кабинет наращивания ресниц,"Улица Толе би, 61, Астана",Красота
Aya’s,"Улица А 102, 11/2, Астана",Красота
cosmetolog_aliyevna,"Улица Кенесары, 8, Астана",Красота
Кабинет шугаринга,"Проспект Сарыарка, 17, Астана",Красота
Make up by Nura,"Улица Санжара Асфендиярова, 5, Астана",Красота
Кабинет барбера,"Улица Санжара Асфендиярова, 3, Астана",Красота
Miisha_eyelashes,"Проспект Бауыржан Момышулы, 2/5, Астана",Красота
Anara_nail,"Проспект Мангилик Ел, 36, Астана",Красота
nail_room_kb,"Улица Щорса, 12/2, Астана",Красота
Shernilashes,"Улица Айнакол, 60, Астана",Красота
Кабинет депиляции,"Улица Сакена Сейфуллина, 5, Астана",Красота
Aidana_Aidarr,"Улица Анет баба, 13/1, Астана",Красота
Assel Mussalimova,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Shine,"Улица Сакена Сейфуллина, 4, Астана",Красота
Meruyert,"Улица Каныш Сатпаев, 19/1, Астана",Красота
massazh_astana.dil,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Мужская парикмахерская,"Улица Аманжол Болекпаев, 12, Астана",Красота
Aisha,"ЖК Северное сияние, улица Достык, 5, Астана",Красота
Rauan_beauty,"ТД Астаналык, улица Сакена Сейфуллина, 47, Астана",Красота
Adel,"Улица Манас, 4, Астана",Красота
Art_french_m,"Улица Кенесары, 8, Астана",Красота
Nuray beauty,"Проспект Улы Дала, 33, Астана",Красота
Zura_pmu,"Улица Кенесары, 8, Астана",Красота
Кабинет ламинирования ресниц и бровей,"Улица Кайрат Рыскулбеков, 29, Астана",Красота
smarttnails,"Проспект Ракымжан Кошкарбаев, 2, Астана",Красота
"Королева, студия аппаратной коррекции фигуры","Альмукан Сембинов улица, 15, Астана",Красота
Кабинет косметологии,"Улица Акан Серы, 24, Астана",Красота
Салон красоты,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
julia_nailast,"Улица Алексея Петрова, 18, Астана",Красота
Студия наращивания ресниц,"Улица Шокан Уалиханов, 25/2, Астана",Красота
SkinSoft studio,"Улица Габидена Мустафина, 46, Астана",Красота
Belyaush_nails,"Улица Отырар, 15, Астана",Красота
bayetova_lux_nail,"Улица Ахмета Жубанова, 8/1, Астана",Красота
Asem_permanent_astana,"Проспект Туран, 46Б/1, Астана",Красота
Кабинет подолога,"БЦ Uly Dala Plaza, улица Беимбет Майлин, 37, Астана",Красота
Студия макияжа,"Проспект Тауелсиздик, 45/1, Астана",Красота
Кабинет эпиляции,"ЖК Достар 2, улица Габидена Мустафина, 21/6, Астана",Красота
Сага,"Проспект Нургиса Тлендиева, 15/2, Астана",Красота
doctor__zhanna,"ЖК Триумфальная Арка, проспект Мангилик Ел, 35, Астана",Красота
A_Nail,"ТЦ Ажар, улица Алиби Жангельдин, 42, Астана",Красота
Студия сахарной и восковой эпиляции,"Проспект Богенбай батыр, 24/2, Астана",Красота
Sabira,"Проспект Мангилик Ел, 17, Астана",Красота
Makeup_kumisbayeva,"Улица Бейбарыс Султан, 6, Астана",Красота
Cosmo_astana01,"Проспект Тауелсиздик, 21/5, Астана",Красота
ismunails_pvl,"Улица Айтеке би, 11, Астана",Красота
Бағизат,"Керей, Жанибек хандар улица, 22, Астана",Красота
browbar_tleulieva,"Кабанбай батыр проспект, 7, Астана",Красота
Кабинет мужского мастера,"Улица Туркестан, 16, Астана",Красота
As Nails,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Laser Love,"Проспект Туран, 11, Астана",Красота
Mikaso,"Улица Куйши Дина, 13, Астана",Красота
akma_depilation,"Улица Кенесары, 65, Астана",Красота
nail_pm_morozova87,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
My Make up,"Проспект Ракымжан Кошкарбаев, 10/1, Астана",Красота
aigul.color,"Амангельды Иманова улица, 2, Астана",Красота
Студия по оформлению бровей и ресниц,"Улица Кенесары, 8, Астана",Красота
Кабинет маникюра,"Улица Кенен Азербаев, 6, Астана",Красота
Салон красоты,"Улица Ахмет Байтурсынулы, 40, Астана",Красота
Dana nails,"Улица Кенесары, 8, Астана",Красота
Aigerim_Balykovaa,"ЖК Аристократ, улица Умай ана, 14/2, Астана",Красота
Smile,"Улица Манас, 22/2, Астана",Красота
Ногтевая студия,"Улица Отырар, 15, Астана",Красота
Ayanails,"Улица Култегин, 5, Астана",Красота
Nur,"Проспект Женис, 29, Астана",Красота
Nails.Diana,"Улица Кенжебек Кумисбеков, 11, Астана",Красота
Лилия-2,"Султанмахмута Торайгырова улица, 3, Астана",Красота
Nails.madinkkaa,"Улица Бейбарыс Султан, 5/1, Астана",Красота
Маникюрный кабинет,"Улица Шаймерден Косшыгулулы, 22, Астана",Красота
Парикмахерская,"ТЦ Ажар, улица Алиби Жангельдин, 42, Астана",Красота
Kamzayeva Cosmetology,"Улица Маскеу, 38а, Астана",Красота
z_studio_keratin,"Улица Азербайжана Мамбетова, 2/1, Астана",Красота
Кабинет депиляции,"Улица Степана Кубрина, 22/1, Астана",Красота
Айзере,"Улица Шаймерден Косшыгулулы, 16, Астана",Красота
Кабинет парикмахера,"Улица Каныш Сатпаев, 3, Астана",Красота
aizhanail_,"Улица Жанадария, 126/1, Астана",Красота
aigerim_nails_tse,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Студия по наращиванию ресниц,"ЖК Северное сияние, улица Достык, 5/1, Астана",Красота
Кабинет ногтевого сервиса,"Улица Алексея Петрова, 18, Астана",Красота
Ай-Су,"Улица Шалкоде, 9/2а, Астана",Красота
madina_nailarts,"ЖК Luxury home, улица Гейдара Алиева, 3, Астана",Красота
Nail_05astana,"Проспект Республики, 68, Астана",Красота
Eva beauty,"Улица Жубан Молдагалиев, 4 к2, Астана",Красота
Салон красоты,"Улица Кайым Мухамедханов, 20, Астана",Красота
Алина,"Проспект Республики, 48/1, Астана",Красота
Студия шугаринга,"БЦ Кайнар, Амангельды Иманова улица, 50, Астана",Красота
Риза,"Проспект Богенбай батыр, 6/6, Астана",Красота
Студия ногтевого сервиса и эпиляции,"Улица Азильхан Нуршаихов, 10, Астана",Красота
dinary_nail,"Улица Карталы, 18/1, Астана",Красота
Adeline,"Улица Ондирис, 24/2, Астана",Красота
Guli,"Шоссе Алаш, 15, Астана",Красота
Krasota2056,"Улица Кордай, 17, Астана",Красота
Роза,"Улица Карасай батыра, 29, Астана",Красота
Студия депиляции и подологии,"Улица Маскеу, 33, Астана",Красота
Арман,"Улица Шалкоде, 3, Астана",Красота
Beauty Time,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Alina,"Рынок Шапагат, проспект Богенбай батыр, 69, Астана",Красота
Кабинет косметолога,"Улица Алексея Петрова, 29, Астана",Красота
nails_a_astana,"Улица Шаймерден Косшыгулулы, 22, Астана",Красота
Ногтевая студия,"Улица Кайрат Рыскулбеков, 27/1, Астана",Красота
Зәру,"Улица Конституции, 14, Астана",Красота
Салон красоты,"Проспект Нургиса Тлендиева, 50, Астана",Красота
Адемі,"Улица Жанадария, 126/1, Астана",Красота
Shanti,"Гостиница Пекин Палас, улица Сыганак, 45, Астана",Красота
Алия,"Улица Ардагерлер, 33, Астана",Красота
Kusainova Remove,"Проспект Женис, 79, Астана",Красота
Кабинет наращивания ресниц,"Е 117 улица, 39, Астана",Красота
Барбершоп,"Улица Илияс Есенберлин, 11, Астана",Красота
Золото,"Улица Медеу, 91/1а, Астана",Красота
Парикмахерская,"Улица Карасай батыра, 29/1, Астана",Красота
laser_studio_elos,"Улица Маскеу, 40, Астана",Красота
Lil beauty,"Улица Даулеткерей, 10, Астана",Красота
Парикмахерская,"Проспект Сарыарка, 43, Астана",Красота
Кабинет депиляции,"Улица Шамши Калдаяков, 61, Астана",Красота
Жаксылык,"Улица Карасай батыра, 31, Астана",Красота
Салон красоты,"Улица Илияс Есенберлин, 23, Астана",Красота
Lashes studio,"Проспект Республики, 68, Астана",Красота
Venera,"Улица Е-522, 7Б, Астана",Красота
Lukashova Prohair School,"Трасса Астана-Караганда, 23, Астана",Красота
Kabinet_317,"Улица Карасай батыра, 25, Астана",Красота
Sulu_beauty_ast,"Улица Караменде би Шакаулы, 7/2, Астана",Красота
Зере,"Улица Григория Потанина, 3, Астана",Красота
Жалгас,"Улица Биржан сал, 6, Астана",Красота
Fashion style,"Улица Куляш Байсеитовой, 4, Астана",Красота
Аяз,"Астыкжан, улица Шабал Бейсековой, 3, Астана",Красота
J_a_topnail,"Проспект Нургиса Тлендиева, 15/1, Астана",Красота
Ақбаян,"Улица Жанадария, 126/1, Астана",Красота
Lashes_by_mikaaa,"Улица Бейбарыс Султан, 25/1, Астана",Красота
gu_mi_01,"Улица Телжан Шонанулы, 41/1, Астана",Красота
Элис,"Улица Куляш Байсеитовой, 8, Астана",Красота
nail_sozi_astana,"Улица Илияс Есенберлин, 14, Астана",Красота
Центр тишины Рамана,"Переулок Суткент, 2а, Астана",Красота
Парикмахерская,"Астыкжан, улица Шабал Бейсековой, 3, Астана",Красота
Клеопатра,"Улица Карасай батыра, 16, Астана",Красота
Dana_nailstudio,"Проспект Женис, 79, Астана",Красота
Айша,"Улица Жолымбетская, 117, Астана",Красота
Lucem medical clinic,"Улица Сыганак, 33, Астана",Красота
Adali.beauty.kosshy,"Улица Республики, 28, Косшы, Косшы городская администрация, Акмолинская область",Красота
Arume,"Улица Сыпатай батыр, 11, Астана",Красота
Салон красоты,"Улица А 102, 23, Астана",Красота
Кабинет массажа и эпиляции,"Улица Сыганак, 54, Астана",Красота
Любаша,"Улица Айнакол, 26/1, Астана",Красота
Студия эпиляции,"Улица Бейбитшилик, 18/1, Астана",Красота
Дати nails,"Улица Куйши Дина, 28, Астана",Красота
Ногтевая студия,"Улица Достык, 13, Астана",Красота
Студия эпиляции,"Улица Анет баба, 11/2, Астана",Красота
Aura,"Улица Кенесары, 8, Астана",Красота
Anara_nailstylist_astana,"Улица Жанайдар Жирентаев, 15а, Астана",Красота
Салон красоты,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Beauty center Astana,"Улица Мухтара Ауэзова, 24/1, Астана",Красота
nails_01kz,"Улица Жанайдар Жирентаев, 15а, Астана",Красота
Эстети Клаб,"Проспект Женис, 2, Астана",Красота
Ultramarine,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Lazer-deluxe,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Айя,"Улица Кенесары, 8, Астана",Красота
KS shugaring,"Улица Жанибека тархана, 2, Астана",Красота
Lash_maker_alma01,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Browbar Orazalina Gulnara,"Улица Беимбет Майлин, 1а, Астана",Красота
Парикмахерская,"Улица Каныш Сатпаев, 3, Астана",Красота
Nail room,"Улица Куйши Дина, 14, Астана",Красота
Кабинет парикмахера,"Проспект Улы Дала, 39, Астана",Красота
Ногтевая студия,"Проспект Абылай хана, 51, Астана",Красота
Даулетяр,"Проспект Туран, 19, Астана",Красота
lash.Asyltas,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Fade’Men,"ТД Астаналык, улица Сакена Сейфуллина, 47, Астана",Красота
Парикмахерская,"Улица Балкантау, 13/2, Астана",Красота
Парикмахерская,"Улица Жанкент, 180/1, Астана",Красота
Rapier Beauty Room,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Студия красоты,"ЖК Азия плюс, улица Жумекен Нажимеденов, 16а, Астана",Красота
Ponochka_school,"Переулок Ташенова, 4/1, Астана",Красота
Маникюрная студия,"Улица Алексея Петрова, 18, Астана",Красота
Парикмахерская,"Улица Балбырауын, 1/2, Астана",Красота
Il Mio Milano,"Улица Алихан Бокейхан, 27/1, Астана",Красота
Lash&Brows,"Проспект Абая, 11/1, Астана",Красота
Студия аппаратной коррекции фигуры,"Кабанбай батыр проспект, 42, Астана",Красота
Студия эпиляции,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Gutorova beauty,"Улица Сыганак, 54а, Астана",Красота
Студия красоты,"Улица Туркестан, 32, Астана",Красота
Милас,"Проспект Туран, 19, Астана",Красота
aygerim_nail_astana,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Кабинет массажа,"Улица Кенесары, 4, Астана",Красота
Студия афроплетения,"Улица Жанибека тархана, 17, Астана",Красота
Azhar MNS,"Проспект Мангилик Ел, 53, Астана",Красота
Queen_beauty_ast,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Ногтевая студия,"Улица Кенесары, 8, Астана",Красота
Студия эпиляции,"Проспект Мангилик Ел, 17, Астана",Красота
_fatima_nail,"Улица Кордай, 79а, Астана",Красота
Beauty time,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Салон красоты,"Улица Кенесары, 47а, Астана",Красота
Apex Beauty,"Улица Сыганак, 54, Астана",Красота
Парикмахерская,"Улица Кенесары, 4, Астана",Красота
nail_astana_kz,"Улица Максут Нарикбаев, 12, Астана",Красота
nail_astana_kz,"Улица Максут Нарикбаев, 12, Астана",Красота
ES,"Улица Кенесары, 4, Астана",Красота
Zaida,"Улица Санжара Асфендиярова, 6, Астана",Красота
zhadyra_makeup_astana,"Микрорайон Самал, 3, Астана",Красота
Prime,"Улица Шолпан Иманбаевой, 5а, Астана",Красота
nude_permanent,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Nk_depil,"Керей, Жанибек хандар улица, 30, Астана",Красота
Студия эстетики Ольги Кемм,"Кабанбай батыр проспект, 48/7, Астана",Красота
Кабинет косметолога,"Улица Алихан Бокейхан, 11а, Астана",Красота
Candy_nailservice,"Улица Куйши Дина, 26, Астана",Красота
Id nails,"Улица Жанайдар Жирентаев, 15а, Астана",Красота
dr__sadykova,"Улица Сарайшык, 7/3, Астана",Красота
Студия шугаринга,"Проспект Туран, 55а, Астана",Красота
Кабинет по наращиванию и ламинированию ресниц,"Проспект Мангилик Ел, 19/2, Астана",Красота
One_laser_astana,Астана,Красота
Студия эпиляции,"Улица Шамши Калдаяков, 11, Астана",Красота
Студия эпиляции,"Кабанбай батыр проспект, 2/1, Астана",Красота
Ногтевая студия,"Улица Отырар, 2, Астана",Красота
Ногтевая студия,"БЦ Шанырак 2, улица Шолпан Иманбаевой, 5в, Астана",Красота
saya_lashmaker_,"Проспект Абылай хана, 56, Астана",Красота
Roza Nails Astana,"Проспект Бауыржан Момышулы, 10/1, Астана",Красота
makeup_yyudina,"Проспект Мангилик Ел, 23, Астана",Красота
dinara_beauty_astana,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Кабинет эпиляции и коррекции бровей,"Улица Габит Мусрепов, 6, Астана",Красота
gabduova_nails,"Улица Кенесары, 8, Астана",Красота
Кабинет наращивания ресниц,"Улица Калибек Куанышбаев, 11/3, Астана",Красота
rd_nail_astanakz,"Улица Куйши Дина, 31, Астана",Красота
Виктoрия,"Проспект Абая, 24/1, Астана",Красота
lovestorry_nails_ast,"Улица Александр Бараев, 10/6, Астана",Красота
Ногтевая студия,"Улица Сауран, 14, Астана",Красота
LashesbyAidana,"ЖК Олимп палас, улица Туркестан, 8, Астана",Красота
Кабинет эпиляции,"БЦ Евроцентр, улица Сыганак, 47, Астана",Красота
Студия ногтевого сервиса,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Кабинет маникюра и педикюра,"Улица Евгения Брусиловского, 5, Астана",Красота
Косметологический кабинет,"Проспект Туран, 46/5, Астана",Красота
Кабинет по оформлению бровей,"Улица Алихан Бокейхан, 25а, Астана",Красота
Ханым,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
kivi_braids,"Проспект Абая, 24/1, Астана",Красота
albina_pmbrows,Астана,Красота
Клуб красоты и здоровья,"Улица Кордай, 17, Астана",Красота
Студия эпиляции,"Улица Динмухамед Конаев, 12/1, Астана",Красота
Студия взгляда,"Улица Шарль де Голль, 13, Астана",Красота
Aika_luxio,"Улица Сарайшык, 27/3, Астана",Красота
Nomad raii,"Улица Алихан Бокейхан, 27/1, Астана",Красота
Laser.kam.studio,"Проспект Мангилик Ел, 27/1, Астана",Красота
Студия по наращиванию ресниц,"Улица Култегин, 10, Астана",Красота
Aigerim_nails_astana,"Проспект Бауыржан Момышулы, 2/5, Астана",Красота
Kosmetolog_shaizada,"Проспект Шакарим Кудайбердыулы, 40а, Астана",Красота
Sovetkan,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Pause,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Liya_lac,"Проспект Улы Дала, 62, Астана",Красота
Abilova_lash,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
microbrows_farida,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Парикмахерская,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Creatif,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Кабинет косметолога Анастасии Турченко,"Кабанбай батыр проспект, 56а, Астана",Красота
Студия красоты,"Улица Каныш Сатпаев, 18, Астана",Красота
Cosmoartnail,"Улица Сарайшык, 5е, Астана",Красота
Aisu,"ЖК Sezim Qala. Baqyt, улица Роза Багланова, 2, Астана",Красота
Аида,"Улица Габит Мусрепов, 6, Астана",Красота
Ks_shugaring_filial,"ТД Астаналык, улица Сакена Сейфуллина, 47, Астана",Красота
Студия по наращиванию ресниц,"Улица Жумекен Нажимеденов, 16Б, Астана",Красота
Кабинет парикмахера,"Улица Сауран, 9, Астана",Красота
Raihanakhmulina,"Улица Алихан Бокейхан, 44, Астана",Красота
Kings,"Улица Кенесары, 4, Астана",Красота
Venera.omarova_,"Улица Аманжол Болекпаев, 17, Астана",Красота
Beauty Formula,"Улица Туркестан, 20/1, Астана",Красота
la_bionails,"Проспект Мангилик Ел, 19/2, Астана",Красота
Кабинет маникюра,"Проспект Тауелсиздик, 38/2, Астана",Красота
Кабинет врача-косметолога,"Керей, Жанибек хандар улица, 22, Астана",Красота
Студия красоты,"Улица Кажымукан, 8а, Астана",Красота
The beauty house,Астана,Красота
Кабинет эпиляции,"Улица Шамши Калдаяков, 23, Астана",Красота
strigu_astana,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Resnisi_astana01,"Аль-Фараби проспект, 7/2, Астана",Красота
Кир Ольга,"Проспект Мангилик Ел, 17, Астана",Красота
aimanshaukerova,"Улица Максут Нарикбаев, 6а, Астана",Красота
AfroLady,"Улица Бейбитшилик, 18/1, Астана",Красота
Әдемі,"Проспект Мангилик Ел, 19/2, Астана",Красота
Салон красоты,"Евразия-1, улица Алексея Петрова, 24, Астана",Красота
galiya_islyamovna,"Улица Кенесары, 8, Астана",Красота
Tvoi.master.astana,"Микрорайон Самал, 1, Астана",Красота
Студия наращивания волос,"Улица Кенесары, 8, Астана",Красота
Depilation_prof,"Улица Кенесары, 8, Астана",Красота
Студия красоты,"Улица Кажымукан, 8а, Астана",Красота
Nailstilist,"Улица Кенесары, 8, Астана",Красота
Кабинет шугаринга и косметологии,"Улица Касым Кайсенов, 4, Астана",Красота
samaldussen,"Проспект Бауыржан Момышулы, 8/1, Астана",Красота
Cosmetolog.balzhan,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Laque_astana,"Проспект Мангилик Ел, 19/2, Астана",Красота
fleur_astana,"Улица Сыганак, 54а, Астана",Красота
Кабинет косметолога,"Улица Сыганак, 54/1, Астана",Красота
Sholpan,"Проспект Бауыржан Момышулы, 18, Астана",Красота
Lashes_01_astana,"Улица Евгения Брусиловского, 5, Астана",Красота
Кабинет массажа и шугаринга,"Улица Алихан Бокейхан, 17/1, Астана",Красота
Anara_mua,"Амангельды Иманова улица, 2, Астана",Красота
Центр косметологии,"Улица Кенесары, 8, Астана",Красота
Beauty lash go,"Керей, Жанибек хандар улица, 9, Астана",Красота
Маникюрный кабинет,"Улица Тарас Шевченко, 4/1, Астана",Красота
VenDi,"Проспект Мангилик Ел, 19/2, Астана",Красота
Парикмахерская,"Улица Жанкент, 121Б, Астана",Красота
shugaring_astana_21,"Евразия-1, улица Алексея Петрова, 24, Астана",Красота
aigerim__altai,"БЦ 7 Континент, улица Кенесары, 40, Астана",Красота
Azat,"Проспект Туран, 55а, Астана",Красота
Velvet_astana_oksana,"Улица Мухтара Ауэзова, 2, Астана",Красота
Парикмахерская,"Улица Сауран, 14, Астана",Красота
Ice_queen_lash,"Проспект Абылай хана, 23, Астана",Красота
GeraDevis,"Улица Каныш Сатпаев, 23/2, Астана",Красота
Nura nails,"Проспект Мангилик Ел, 17, Астана",Красота
Студия маникюра,"Проспект Улы Дала, 33, Астана",Красота
Студия массажа и эпиляции,"ЖК Nura EsiL, Аль-Фараби проспект, 21/1, Астана",Красота
Салон красоты,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
nail.gulnaz,"Улица Алматы, 2, Астана",Красота
Manicurchik Astana,"Кабанбай батыр проспект, 40, Астана",Красота
resnici_astana_,"Талгата Бигельдинова улица, 8/1, Астана",Красота
Krasotki,"Улица Куйши Дина, 26, Астана",Красота
kalininamakeup,"Улица Шолпан Иманбаевой, 7, Астана",Красота
Urbanx_nailstudio,"Улица Сарайшык, 7/1, Астана",Красота
Студия наращивания ресниц,"Улица Кайым Мухамедханов, 21, Астана",Красота
Еміл,"Улица Туркестан, 2 блок 1, Астана",Красота
mikheyeva_nailsmaster,"Проспект Бауыржан Момышулы, 6/1, Астана",Красота
Ami,"Улица Алихан Бокейхан, 48, Астана",Красота
Ногтевая студия,"Проспект Мангилик Ел, 19, Астана",Красота
Кабинет массажа и депиляции,"Улица Кенесары, 8, Астана",Красота
akerke_onlassyn,"Проспект Ракымжан Кошкарбаев, 2, Астана",Красота
Aliya,"Улица Кенесары, 42, Астана",Красота
Кабинет косметолога,"Улица Кенесары, 4, Астана",Красота
Кабинет парикмахера - универсала,"Проспект Бауыржан Момышулы, 6/1, Астана",Красота
maniqr.bs,"Улица Жанибека тархана, 17, Астана",Красота
bamboo spa,"Улица Кенесары, 8, Астана",Красота
Aiman_beautynail,"Улица Кенесары, 8, Астана",Красота
Кабинет по наращиванию ресниц,"Улица Каныш Сатпаев, 20, Астана",Красота
SR,"Деловой дом Алма-Ата, Амангельды Иманова улица, 19, Астана",Красота
Кабинет маникюра,"Улица Кенесары, 8, Астана",Красота
Кабинет косметолога-эстета,"Улица Кенесары, 8, Астана",Красота
Кабинет лазерной эпиляции,"Улица Кенесары, 8, Астана",Красота
Valery beauty,"Улица Бейбитшилик, 18/1, Астана",Красота
nail_tulegenova,"Проспект Абая, 95, Астана",Красота
